"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Basic Rules","Class Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Exception Rules","Format Rules","Import Rules","Logging Rules","Miscellaneous Rules","Newstyle Rules","Python3 Rules","Size Metric Rules","Spelling Rules","Stdlib Rules","String Constant Rules","String Rules","Typecheck Rules","Variable Rules"
"L2284","_force_visibility","ceilometer.api.controllers.v2.ValidatedComplexQuery._force_visibility~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1384","5","1395","66","0","0","0","0","0","0","0","0","2","1","1","1","2","0.416667","5","5","0.416667","5","7","12","5","2","7","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2318","_restrict_to_project","ceilometer.api.controllers.v2.ValidatedComplexQuery._restrict_to_project~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1397","5","1402","71","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","0","6","6","4","3","6","6","4","0","0","2","2","1","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2286","_replace_isotime_with_datetime","ceilometer.api.controllers.v2.ValidatedComplexQuery._replace_isotime_with_datetime~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1404","5","1413","62","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","2","3","1","2","9","10","6","0","0","4","0","3","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2288","_normalize_field_names_for_db_model","ceilometer.api.controllers.v2.ValidatedComplexQuery._normalize_field_names_for_db_model~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1415","5","1421","56","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","3","3","1","2","7","7","4","0","0","4","0","4","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2299","_replace_field_names","ceilometer.api.controllers.v2.ValidatedComplexQuery._replace_field_names~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1423","5","1431","50","0","0","0","0","0","0","0","0","3","1","1","1","0","0","0","0","0","0","9","9","8","2","9","9","8","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2290","_convert_operator_to_lower_case","ceilometer.api.controllers.v2.ValidatedComplexQuery._convert_operator_to_lower_case~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1433","5","1434","67","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2335","_convert_to_datetime","ceilometer.api.controllers.v2.ValidatedComplexQuery._convert_to_datetime~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1436","5","1445","38","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","10","10","7","1","10","10","7","0","0","2","1","1","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2292","_validate_filter","ceilometer.api.controllers.v2.ValidatedComplexQuery._validate_filter~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1447","5","1448","53","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2294","_validate_orderby","ceilometer.api.controllers.v2.ValidatedComplexQuery._validate_orderby~Fn","L2258","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1450","5","1451","62","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2352","__init__","ceilometer.api.controllers.v2.Resource.__init__~Fn","L2341","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1481","5","1484","65","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","4","4","3","3","4","4","3","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L2358","sample","ceilometer.api.controllers.v2.Resource.sample~Fn","L2341","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1486","5","1503","20","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","18","18","1","1","18","18","1","0","0","2","0","2","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L2363","_resource_links","ceilometer.api.controllers.v2.ResourcesController._resource_links~Fn","L2360","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1509","5","1518","20","0","0","0","0","0","0","0","0","3","2","2","2","1","0","0","0","0","0","10","10","6","3","10","10","6","0","0","2","0","2","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2370","get_one","ceilometer.api.controllers.v2.ResourcesController.get_one~Fn","L2360","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1520","5","1532","76","0","0","0","0","0","0","0","0","2","1","1","0","1","0.307692","4","4","0.307692","4","9","13","5","2","9","13","5","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2375","get_all","ceilometer.api.controllers.v2.ResourcesController.get_all~Fn","L2360","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1534","5","1548","24","0","0","0","0","0","0","0","0","2","0","0","0","2","0.333333","5","5","0.333333","5","10","15","4","3","10","15","4","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2390","__init__","ceilometer.api.controllers.v2.AlarmThresholdRule.__init__~Fn","L2380","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1583","5","1586","71","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","4","4","3","3","4","4","3","0","1","2","1","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L2396","validate","ceilometer.api.controllers.v2.AlarmThresholdRule.validate~Fn","L2380","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1588","5","1601","29","0","0","0","0","0","0","0","0","2","1","1","0","1","0.461538","6","0","0.461538","6","7","14","4","1","7","14","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2398","default_description","ceilometer.api.controllers.v2.AlarmThresholdRule.default_description~Fn","L2380","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1603","5","1611","41","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","9","1","1","9","9","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2402","as_dict","ceilometer.api.controllers.v2.AlarmThresholdRule.as_dict~Fn","L2380","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1613","5","1619","19","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","7","7","3","1","7","7","3","0","0","2","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2404","sample","ceilometer.api.controllers.v2.AlarmThresholdRule.sample~Fn","L2380","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1621","5","1632","46","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","12","12","1","1","12","12","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2410","default_description","ceilometer.api.controllers.v2.AlarmCombinationRule.default_description~Fn","L2406","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1642","5","1645","77","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","2","1","4","4","2","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2415","as_dict","ceilometer.api.controllers.v2.AlarmCombinationRule.as_dict~Fn","L2406","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1647","5","1648","64","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","2","1","1","2","2","1","0","0","2","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2417","validate","ceilometer.api.controllers.v2.AlarmCombinationRule.validate~Fn","L2406","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1650","5","1656","19","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","7","7","4","1","7","7","4","0","0","2","1","1","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2419","sample","ceilometer.api.controllers.v2.AlarmCombinationRule.sample~Fn","L2406","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1658","5","1662","70","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","5","5","1","1","5","5","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2426","get_description","ceilometer.api.controllers.v2.AlarmTimeConstraint.get_description~Fn","L2421","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1673","5","1677","32","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","5","5","3","1","5","5","3","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2430","set_description","ceilometer.api.controllers.v2.AlarmTimeConstraint.set_description~Fn","L2421","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1679","5","1680","33","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2439","as_dict","ceilometer.api.controllers.v2.AlarmTimeConstraint.as_dict~Fn","L2421","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1695","5","1697","63","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2441","validate","ceilometer.api.controllers.v2.AlarmTimeConstraint.validate~Fn","L2421","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1699","5","1707","17","0","0","0","0","0","0","0","0","3","2","2","0","0","0","0","0","0","0","9","9","5","1","9","9","5","0","0","2","1","2","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2443","sample","ceilometer.api.controllers.v2.AlarmTimeConstraint.sample~Fn","L2421","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1709","5","1715","47","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","7","7","1","1","7","7","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2451","get_description","ceilometer.api.controllers.v2.Alarm.get_description~Fn","L2445","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1735","5","1739","32","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","5","5","4","1","5","5","4","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2455","set_description","ceilometer.api.controllers.v2.Alarm.set_description~Fn","L2445","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1741","5","1742","33","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2473","__init__","ceilometer.api.controllers.v2.Alarm.__init__~Fn","L2445","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1794","5","1804","64","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","10","11","8","4","10","11","8","0","1","2","3","0","3","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L2481","validate","ceilometer.api.controllers.v2.Alarm.validate~Fn","L2445","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1806","5","1834","20","0","0","0","0","0","0","0","0","7","4","3","0","3","0.0769231","2","0","0.0769231","2","24","29","14","1","24","29","14","0","0","2","3","2","2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L2483","check_rule","ceilometer.api.controllers.v2.Alarm.check_rule~Fn","L2445","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1836","5","1846","40","0","0","0","0","0","0","0","0","4","1","1","1","0","0","0","0","0","0","11","11","7","1","11","11","7","0","0","2","2","1","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2486","sample","ceilometer.api.controllers.v2.Alarm.sample~Fn","L2445","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1848","5","1867","20","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","20","20","1","1","20","20","1","0","0","2","0","2","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L2490","as_dict","ceilometer.api.controllers.v2.Alarm.as_dict~Fn","L2445","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1869","5","1876","16","0","0","0","0","0","0","0","0","3","2","2","0","0","0","0","0","0","0","8","8","7","2","8","8","7","0","1","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L2504","sample","ceilometer.api.controllers.v2.AlarmChange.sample~Fn","L2493","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1910","5","1919","20","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10","10","1","1","10","10","1","0","0","2","0","2","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L2510","__init__","ceilometer.api.controllers.v2.AlarmController.__init__~Fn","L2506","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1930","5","1932","27","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","2","2","3","3","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2515","_alarm","ceilometer.api.controllers.v2.AlarmController._alarm~Fn","L2506","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1934","5","1941","24","0","0","0","0","0","0","0","0","2","1","1","5","0","0","0","0","0","0","8","8","6","1","8","8","6","0","0","2","2","1","1","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2517","_record_change","ceilometer.api.controllers.v2.AlarmController._record_change~Fn","L2506","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1943","5","1968","41","0","0","0","0","0","0","0","0","5","1","1","3","1","0.0416667","1","0","0.0416667","1","23","26","14","5","23","26","14","0","0","2","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L2524","get","ceilometer.api.controllers.v2.AlarmController.get~Fn","L2506","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1970","5","1973","49","0","0","0","0","0","0","0","0","1","0","0","0","1","0.25","1","1","0.25","1","3","4","1","1","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2528","put","ceilometer.api.controllers.v2.AlarmController.put~Fn","L2506","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\api\controllers\v2.py","1975","5","2032","41","0","0","0","0","0","0","0","0","12","2","2","0","2","0.156863","8","4","0.156863","8","43","58","33","2","43","58","33","0","0","3","4","0","1","0","0","1","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
